id,customer,vehicle,kit_optional,dealership,kiosk,status,created_at,modified_at
4181,83,3,2,92,66,c,2015-12-12 09:29:06.879102+00,2015-06-08 02:49:47.721577+00
4182,18,7,3,126,6,c,2015-04-08 00:12:00.523533+00,2015-06-08 02:49:47.721621+00
4183,70,4,3,50,234,a,2015-11-06 09:44:57.730608+00,2015-06-08 02:49:47.721665+00
4184,136,2,3,87,117,p,2015-12-04 19:39:33.589749+00,2015-06-08 02:49:47.721709+00
4185,154,8,2,77,183,p,2015-08-25 05:14:27.146864+00,2015-06-08 02:49:47.721754+00
4186,160,3,3,24,32,p,2015-10-20 09:19:41.192592+00,2015-06-08 02:49:47.721799+00
4187,75,5,1,61,43,a,2015-06-20 05:13:57.481436+00,2015-06-08 02:49:47.721843+00
4188,124,7,1,67,31,p,2015-04-02 06:39:08.199982+00,2015-06-08 02:49:47.721888+00
4189,45,2,2,8,73,p,2015-09-25 02:11:56.243230+00,2015-06-08 02:49:47.721934+00
4190,52,11,2,7,218,p,2015-09-17 09:23:44.320430+00,2015-06-08 02:49:47.721978+00
4191,190,6,2,68,274,c,2015-12-27 13:12:37.582415+00,2015-06-08 02:49:47.722023+00
4192,167,4,1,5,84,c,2015-06-10 23:15:41.572155+00,2015-06-08 02:49:47.722068+00
4193,14,1,2,119,151,a,2015-01-28 12:15:17.216481+00,2015-06-08 02:49:47.722114+00
4194,90,2,1,31,196,p,2015-09-24 14:06:54.268039+00,2015-06-08 02:49:47.722161+00
4195,143,9,1,47,222,a,2015-02-09 18:40:26.747010+00,2015-06-08 02:49:47.722207+00
4196,1,1,3,97,206,c,2015-09-20 20:33:46.571675+00,2015-06-08 02:49:47.722251+00
4197,79,8,2,15,191,a,2015-08-02 08:07:00.713695+00,2015-06-08 02:49:47.722296+00
4198,126,8,3,127,5,a,2015-12-05 19:27:41.961901+00,2015-06-08 02:49:47.722340+00
4199,186,9,2,4,80,c,2015-12-15 17:28:59.686208+00,2015-06-08 02:49:47.722385+00
4200,59,11,2,9,84,a,2015-10-01 11:23:02.960586+00,2015-06-08 02:49:47.722430+00
4201,137,4,2,63,262,c,2015-02-03 16:14:16.202724+00,2015-06-08 02:49:47.722476+00
4202,13,11,3,123,77,a,2015-05-24 06:53:18.736170+00,2015-06-08 02:49:47.722521+00
4203,124,9,1,72,235,c,2015-06-18 11:14:43.192027+00,2015-06-08 02:49:47.722566+00
4204,171,8,3,32,283,a,2015-01-22 10:05:33.338420+00,2015-06-08 02:49:47.722611+00
4205,156,1,2,36,32,c,2015-06-07 17:40:25.461479+00,2015-06-08 02:49:47.722656+00
4206,23,2,2,31,257,a,2015-04-01 17:36:39.095128+00,2015-06-08 02:49:47.722705+00
4207,24,7,3,20,117,c,2015-08-12 21:57:57.552628+00,2015-06-08 02:49:47.722751+00
4208,170,10,3,4,84,c,2015-06-14 05:29:00.322304+00,2015-06-08 02:49:47.722795+00
4209,62,11,2,74,191,c,2015-07-02 18:27:04.912637+00,2015-06-08 02:49:47.722839+00
4210,135,6,2,86,169,p,2015-11-16 03:36:48.391657+00,2015-06-08 02:49:47.722884+00
4211,190,9,3,120,177,p,2015-11-18 01:31:00.668778+00,2015-06-08 02:49:47.722929+00
4212,169,10,3,113,261,a,2015-11-06 09:45:17.608854+00,2015-06-08 02:49:47.722975+00
4213,8,9,1,73,43,a,2015-03-13 12:08:28.915516+00,2015-06-08 02:49:47.723019+00
4214,100,11,3,89,38,p,2015-07-17 22:30:58.753037+00,2015-06-08 02:49:47.723063+00
4215,31,5,1,1,42,c,2015-02-04 18:48:59.191880+00,2015-06-08 02:49:47.723109+00
4216,158,1,2,126,38,p,2015-03-25 14:28:47.198396+00,2015-06-08 02:49:47.723154+00
4217,40,11,1,97,3,a,2015-09-01 17:13:36.930219+00,2015-06-08 02:49:47.723199+00
4218,176,1,2,75,258,a,2015-05-17 20:41:35.610470+00,2015-06-08 02:49:47.723243+00
4219,156,9,2,126,159,p,2015-01-06 15:46:32.841311+00,2015-06-08 02:49:47.723288+00
4220,7,9,2,28,247,p,2015-03-26 23:50:21.765529+00,2015-06-08 02:49:47.723332+00
4221,192,7,1,135,116,p,2015-03-22 21:58:57.452950+00,2015-06-08 02:49:47.723376+00
4222,13,7,1,2,175,a,2015-11-26 10:19:02.674074+00,2015-06-08 02:49:47.723421+00
4223,131,2,3,56,250,c,2015-03-24 15:42:39.988109+00,2015-06-08 02:49:47.723468+00
4224,54,4,2,5,142,c,2015-12-04 04:20:58.509554+00,2015-06-08 02:49:47.723513+00
4225,39,1,2,132,40,a,2015-08-16 06:10:36.056321+00,2015-06-08 02:49:47.723556+00
4226,75,11,2,139,278,a,2015-03-27 03:52:57.938255+00,2015-06-08 02:49:47.723600+00
4227,136,1,2,63,241,c,2015-06-03 15:24:04.140737+00,2015-06-08 02:49:47.723644+00
4228,196,11,1,125,108,c,2015-11-09 14:00:17.950976+00,2015-06-08 02:49:47.723689+00
4229,157,9,1,63,268,a,2015-10-02 19:21:10.486371+00,2015-06-08 02:49:47.723733+00
4230,20,6,2,95,68,a,2015-05-08 20:06:23.801469+00,2015-06-08 02:49:47.723778+00
4231,32,8,1,129,257,p,2015-12-18 13:01:53.154029+00,2015-06-08 02:49:47.723824+00
4232,18,3,2,20,24,a,2015-01-19 17:06:07.119628+00,2015-06-08 02:49:47.723869+00
4233,77,1,2,46,188,a,2015-03-03 13:48:33.525842+00,2015-06-08 02:49:47.723914+00
4234,105,5,2,138,67,c,2015-05-05 23:32:38.323256+00,2015-06-08 02:49:47.723958+00
4235,126,1,3,94,144,p,2015-03-27 10:06:36.055671+00,2015-06-08 02:49:47.724010+00
4236,41,4,1,35,87,a,2015-10-12 05:29:28.424458+00,2015-06-08 02:49:47.724055+00
4237,153,4,2,59,250,a,2015-04-06 00:20:51.433569+00,2015-06-08 02:49:47.724100+00
4238,16,3,1,84,93,a,2015-08-23 02:38:13.602826+00,2015-06-08 02:49:47.724143+00
4239,68,1,2,98,47,a,2015-10-10 02:57:32.645534+00,2015-06-08 02:49:47.724189+00
4240,96,6,3,145,70,a,2015-06-28 16:28:05.973325+00,2015-06-08 02:49:47.724233+00
4241,135,3,3,46,131,c,2015-09-09 16:27:27.370807+00,2015-06-08 02:49:47.724279+00
4242,101,9,3,139,272,p,2015-03-01 12:02:58.874360+00,2015-06-08 02:49:47.724325+00
4243,4,2,2,100,52,p,2015-12-27 08:25:28.338341+00,2015-06-08 02:49:47.724369+00
4244,185,6,1,125,13,a,2015-07-17 18:59:47.826181+00,2015-06-08 02:49:47.724432+00
4245,131,7,1,58,109,p,2015-08-05 09:23:29.191297+00,2015-06-08 02:49:47.724478+00
4246,146,1,1,115,209,a,2015-11-17 15:09:43.638120+00,2015-06-08 02:49:47.724523+00
4247,180,10,3,34,47,c,2015-11-09 12:34:08.401957+00,2015-06-08 02:49:47.724567+00
4248,29,4,3,145,219,p,2015-09-01 19:44:51.871116+00,2015-06-08 02:49:47.724613+00
4249,50,7,2,80,221,a,2015-08-12 23:57:37.223518+00,2015-06-08 02:49:47.724658+00
4250,105,7,2,144,194,c,2015-09-14 15:39:30.061932+00,2015-06-08 02:49:47.724703+00
4251,23,9,3,13,77,c,2015-12-25 01:20:46.942290+00,2015-06-08 02:49:47.724748+00
4252,200,7,3,15,9,a,2015-12-17 20:15:05.170858+00,2015-06-08 02:49:47.724795+00
4253,20,3,3,130,227,p,2015-12-16 09:39:47.160857+00,2015-06-08 02:49:47.724839+00
4254,11,2,3,110,62,p,2015-04-21 19:05:56.994599+00,2015-06-08 02:49:47.724882+00
4255,132,4,1,16,110,a,2015-11-19 00:27:36.897647+00,2015-06-08 02:49:47.724927+00
4256,60,7,1,23,27,p,2015-05-21 06:20:56.326190+00,2015-06-08 02:49:47.724973+00
4257,167,3,3,84,27,a,2015-03-10 10:18:35.479504+00,2015-06-08 02:49:47.725019+00
4258,43,9,3,17,90,c,2015-12-11 09:34:57.028328+00,2015-06-08 02:49:47.725065+00
4259,193,1,1,96,215,a,2015-10-19 20:52:08.292239+00,2015-06-08 02:49:47.725110+00
4260,152,2,1,15,4,p,2015-01-13 01:06:39.064586+00,2015-06-08 02:49:47.725156+00
4261,111,7,3,73,250,a,2015-08-16 13:27:02.197702+00,2015-06-08 02:49:47.725202+00
4262,10,10,1,30,101,c,2015-07-22 23:56:50.251764+00,2015-06-08 02:49:47.725247+00
4263,25,1,1,132,168,c,2015-07-02 20:37:29.538946+00,2015-06-08 02:49:47.725292+00
4264,106,4,1,17,236,p,2015-01-27 14:08:16.531246+00,2015-06-08 02:49:47.725337+00
4265,197,1,2,136,192,c,2015-08-19 19:43:51.295995+00,2015-06-08 02:49:47.725382+00
4266,22,11,3,132,106,p,2015-11-22 13:10:19.739593+00,2015-06-08 02:49:47.725427+00
4267,171,2,2,117,108,p,2015-06-02 20:04:02.563755+00,2015-06-08 02:49:47.725472+00
4268,14,5,2,31,77,p,2015-08-08 17:44:17.528586+00,2015-06-08 02:49:47.725517+00
4269,154,3,3,30,269,a,2015-11-19 06:09:45.424120+00,2015-06-08 02:49:47.725562+00
4270,132,6,2,110,215,c,2015-09-19 00:25:59.251566+00,2015-06-08 02:49:47.725607+00
4271,139,3,2,105,163,c,2015-12-14 12:02:18.143035+00,2015-06-08 02:49:47.725651+00
4272,147,10,3,116,195,c,2015-05-09 19:15:27.382062+00,2015-06-08 02:49:47.725694+00
4273,110,2,2,13,242,a,2015-04-27 16:24:31.950975+00,2015-06-08 02:49:47.725739+00
4274,82,1,1,6,224,p,2015-01-26 12:16:50.439441+00,2015-06-08 02:49:47.725783+00
4275,13,9,2,21,170,c,2015-05-15 18:34:45.720305+00,2015-06-08 02:49:47.725827+00
4276,189,6,2,123,123,p,2015-01-10 08:11:35.550419+00,2015-06-08 02:49:47.725870+00
4277,69,8,2,7,159,p,2015-09-16 20:55:00.578417+00,2015-06-08 02:49:47.725917+00
4278,30,8,1,127,160,p,2015-08-25 09:48:10.980682+00,2015-06-08 02:49:47.725961+00
4279,118,3,3,93,93,a,2015-01-17 00:22:18.370694+00,2015-06-08 02:49:47.726007+00
4280,110,5,3,16,133,a,2015-11-27 18:10:00.596200+00,2015-06-08 02:49:47.726050+00
4281,9,6,2,45,253,a,2015-03-22 20:30:49.678167+00,2015-06-08 02:49:47.726094+00
4282,79,8,3,45,120,p,2015-02-13 20:00:47.454142+00,2015-06-08 02:49:47.726138+00
4283,73,1,3,137,56,p,2015-02-26 08:56:01.998121+00,2015-06-08 02:49:47.726180+00
4284,158,5,3,138,133,a,2015-06-27 00:31:20.696268+00,2015-06-08 02:49:47.726224+00
4285,49,10,3,1,251,c,2015-05-12 08:41:56.132487+00,2015-06-08 02:49:47.726268+00
4286,127,9,2,139,194,p,2015-06-21 14:12:48.043380+00,2015-06-08 02:49:47.726311+00
4287,60,6,1,93,44,c,2015-11-08 18:33:48.213240+00,2015-06-08 02:49:47.726356+00
4288,42,11,3,116,84,c,2015-05-05 06:39:40.103079+00,2015-06-08 02:49:47.726401+00
4289,118,6,3,72,148,c,2015-01-12 05:23:12.988731+00,2015-06-08 02:49:47.726446+00
4290,194,6,3,136,255,c,2015-09-25 09:55:28.017662+00,2015-06-08 02:49:47.726489+00
4291,142,6,2,94,167,a,2015-11-23 09:01:43.964288+00,2015-06-08 02:49:47.726534+00
4292,168,6,1,5,225,p,2015-12-14 13:22:50.985851+00,2015-06-08 02:49:47.726579+00
4293,118,11,2,5,150,c,2015-06-04 17:13:49.855379+00,2015-06-08 02:49:47.726622+00
4294,37,2,2,44,246,c,2015-01-09 18:10:07.779534+00,2015-06-08 02:49:47.726666+00
4295,83,4,2,117,223,a,2015-04-17 21:45:52.419502+00,2015-06-08 02:49:47.726711+00
4296,197,8,3,30,123,a,2015-12-24 10:36:34.495390+00,2015-06-08 02:49:47.726755+00
4297,127,9,2,32,243,c,2015-10-08 23:24:29.300566+00,2015-06-08 02:49:47.726800+00
4298,71,4,3,111,260,a,2015-09-10 02:03:24.803020+00,2015-06-08 02:49:47.726845+00
4299,88,9,2,74,51,a,2015-08-25 02:17:33.434526+00,2015-06-08 02:49:47.726888+00
4300,46,5,2,29,99,a,2015-08-04 05:37:00.661705+00,2015-06-08 02:49:47.726933+00
4301,35,10,1,23,285,p,2015-05-07 16:10:25.459190+00,2015-06-08 02:49:47.726976+00
4302,77,1,1,138,124,c,2015-08-18 02:58:50.333997+00,2015-06-08 02:49:47.727020+00
4303,42,2,1,129,182,a,2015-01-18 09:08:14.778526+00,2015-06-08 02:49:47.727063+00
4304,123,5,1,39,32,c,2015-07-09 00:06:10.883582+00,2015-06-08 02:49:47.727109+00
4305,149,8,3,109,277,p,2015-10-07 13:08:44.815263+00,2015-06-08 02:49:47.727152+00
4306,53,6,1,37,204,p,2015-01-23 00:23:09.098431+00,2015-06-08 02:49:47.727195+00
4307,35,7,3,27,268,c,2015-09-22 09:43:09.789736+00,2015-06-08 02:49:47.727241+00
4308,61,6,2,45,47,c,2015-06-13 23:12:34.845115+00,2015-06-08 02:49:47.727285+00
4309,5,7,3,121,70,p,2015-09-26 04:00:04.304076+00,2015-06-08 02:49:47.727330+00
4310,189,11,3,20,149,a,2015-01-28 02:58:57.746797+00,2015-06-08 02:49:47.727374+00
4311,71,2,3,77,196,c,2015-03-24 03:12:00.510044+00,2015-06-08 02:49:47.727418+00
4312,114,7,2,74,120,a,2015-02-08 03:03:08.314666+00,2015-06-08 02:49:47.727462+00
4313,15,5,3,136,144,a,2015-05-15 14:08:41.128265+00,2015-06-08 02:49:47.727506+00
4314,196,1,1,98,25,p,2015-06-26 08:05:29.520076+00,2015-06-08 02:49:47.727550+00
4315,80,1,3,59,190,c,2015-04-15 02:00:32.038895+00,2015-06-08 02:49:47.727596+00
4316,94,1,2,17,213,p,2015-06-10 20:05:22.918948+00,2015-06-08 02:49:47.727639+00
4317,108,5,1,7,258,p,2015-05-19 05:09:09.329628+00,2015-06-08 02:49:47.727683+00
4318,21,5,3,82,209,p,2015-04-16 22:48:49.183021+00,2015-06-08 02:49:47.727726+00
4319,128,2,3,70,156,a,2015-01-01 17:32:28.713575+00,2015-06-08 02:49:47.727770+00
4320,109,11,2,51,206,c,2015-02-16 13:55:41.780535+00,2015-06-08 02:49:47.727813+00
4321,76,4,2,10,57,c,2015-08-20 00:18:26.833330+00,2015-06-08 02:49:47.727856+00
4322,161,5,2,52,250,a,2015-04-19 11:17:02.163024+00,2015-06-08 02:49:47.727899+00
4323,102,10,1,19,113,p,2015-09-25 18:23:26.442280+00,2015-06-08 02:49:47.727943+00
4324,111,8,3,75,82,p,2015-06-10 09:42:10.617914+00,2015-06-08 02:49:47.727987+00
4325,182,2,1,23,58,a,2015-10-07 03:11:05.185881+00,2015-06-08 02:49:47.728030+00
4326,174,11,3,12,252,c,2015-09-26 04:32:19.837419+00,2015-06-08 02:49:47.728075+00
4327,33,11,1,136,249,p,2015-05-09 07:54:14.995969+00,2015-06-08 02:49:47.728120+00
4328,194,3,1,85,14,a,2015-02-21 19:09:01.946995+00,2015-06-08 02:49:47.728163+00
4329,7,10,2,3,40,p,2015-01-07 17:20:09.567047+00,2015-06-08 02:49:47.728209+00
4330,55,9,2,130,250,c,2015-01-27 03:38:12.725874+00,2015-06-08 02:49:47.728253+00
4331,74,2,3,4,223,c,2015-12-10 00:03:08.726126+00,2015-06-08 02:49:47.728296+00
4332,55,9,3,24,49,c,2015-04-03 17:29:36.421225+00,2015-06-08 02:49:47.728342+00
4333,129,5,2,73,224,c,2015-01-18 06:45:49.466613+00,2015-06-08 02:49:47.728386+00
4334,143,5,3,10,4,c,2015-07-05 14:59:54.615941+00,2015-06-08 02:49:47.728458+00
4335,14,5,1,144,220,a,2015-05-14 00:25:20.014890+00,2015-06-08 02:49:47.728503+00
4336,192,2,2,30,129,a,2015-05-01 00:30:10.560699+00,2015-06-08 02:49:47.728547+00
4337,47,4,1,35,214,c,2015-09-08 19:29:15.107061+00,2015-06-08 02:49:47.728591+00
4338,176,6,2,10,280,c,2015-01-17 05:27:22.935842+00,2015-06-08 02:49:47.728636+00
4339,182,5,1,122,132,c,2015-10-06 14:10:39.400550+00,2015-06-08 02:49:47.728680+00
4340,198,4,1,111,101,p,2015-03-28 06:32:40.973217+00,2015-06-08 02:49:47.728723+00
4341,198,8,2,3,12,p,2015-01-24 21:04:24.696597+00,2015-06-08 02:49:47.728767+00
4342,152,11,1,61,233,c,2015-06-26 03:46:03.685648+00,2015-06-08 02:49:47.728810+00
4343,155,9,3,114,23,c,2015-01-17 23:49:55.591409+00,2015-06-08 02:49:47.728854+00
4344,70,3,2,89,137,p,2015-03-20 18:30:31.553631+00,2015-06-08 02:49:47.728898+00
4345,175,9,3,63,269,c,2015-02-18 21:54:01.797313+00,2015-06-08 02:49:47.728943+00
4346,175,5,2,124,17,p,2015-05-10 00:24:54.782983+00,2015-06-08 02:49:47.728988+00
4347,41,1,2,72,8,p,2015-01-23 00:08:50.189487+00,2015-06-08 02:49:47.729032+00
4348,126,11,3,7,229,c,2015-05-18 10:23:53.047918+00,2015-06-08 02:49:47.729077+00
4349,97,5,2,42,283,a,2015-01-09 12:32:25.927081+00,2015-06-08 02:49:47.729121+00
4350,12,3,2,27,261,a,2015-02-03 01:45:05.982286+00,2015-06-08 02:49:47.729165+00
4351,28,5,3,140,8,c,2015-10-06 16:32:58.903143+00,2015-06-08 02:49:47.729210+00
4352,108,10,1,69,41,a,2015-07-14 01:51:01.991732+00,2015-06-08 02:49:47.729253+00
4353,65,5,2,38,72,p,2015-10-24 07:00:13.012505+00,2015-06-08 02:49:47.729297+00
4354,9,11,1,94,89,p,2015-07-27 12:38:38.863585+00,2015-06-08 02:49:47.729342+00
4355,129,5,1,38,123,p,2015-12-27 08:53:57.055663+00,2015-06-08 02:49:47.729386+00
4356,65,10,2,45,23,c,2015-09-02 08:32:33.423759+00,2015-06-08 02:49:47.729430+00
4357,36,7,3,91,50,c,2015-01-11 00:46:27.543474+00,2015-06-08 02:49:47.729473+00
4358,98,8,3,55,30,p,2015-08-02 00:23:14.679273+00,2015-06-08 02:49:47.729518+00
4359,144,10,3,138,35,c,2015-08-18 11:10:51.781220+00,2015-06-08 02:49:47.729668+00
4360,16,2,1,9,280,a,2015-11-01 06:43:54.871384+00,2015-06-08 02:49:47.729714+00
4361,2,5,2,75,278,p,2015-10-26 03:45:41.293069+00,2015-06-08 02:49:47.729771+00
4362,47,8,1,116,259,p,2015-09-23 10:05:19.713705+00,2015-06-08 02:49:47.729816+00
4363,91,7,3,60,275,c,2015-10-04 07:08:50.531322+00,2015-06-08 02:49:47.729860+00
4364,8,11,2,50,201,c,2015-07-16 23:05:48.008054+00,2015-06-08 02:49:47.729904+00
4365,63,4,1,31,115,p,2015-06-27 04:01:11.104040+00,2015-06-08 02:49:47.729948+00
4366,96,10,1,33,275,c,2015-03-17 16:25:51.352407+00,2015-06-08 02:49:47.729992+00
4367,20,3,2,62,132,a,2015-05-16 21:03:50.391616+00,2015-06-08 02:49:47.730036+00
4368,144,5,1,40,2,p,2015-10-19 20:42:00.829221+00,2015-06-08 02:49:47.730081+00
4369,166,7,2,80,261,c,2015-08-16 00:24:09.525230+00,2015-06-08 02:49:47.730125+00
4370,127,6,3,119,23,a,2015-10-20 20:09:42.556778+00,2015-06-08 02:49:47.730168+00
4371,84,3,3,143,49,a,2015-10-15 17:11:57.062983+00,2015-06-08 02:49:47.730212+00
4372,183,4,3,28,16,a,2015-05-24 15:40:13.039573+00,2015-06-08 02:49:47.730256+00
4373,46,4,1,98,194,p,2015-03-26 11:11:50.071723+00,2015-06-08 02:49:47.730300+00
4374,55,1,1,87,33,c,2015-12-05 14:36:06.943420+00,2015-06-08 02:49:47.730344+00
4375,106,10,3,83,202,a,2015-11-12 17:30:25.799380+00,2015-06-08 02:49:47.730387+00
4376,67,3,2,143,219,c,2015-01-27 12:41:59.656650+00,2015-06-08 02:49:47.730430+00
4377,120,2,1,114,67,a,2015-12-04 13:47:14.124142+00,2015-06-08 02:49:47.730475+00
4378,25,4,3,43,125,c,2015-04-08 06:05:01.147656+00,2015-06-08 02:49:47.730520+00
4379,133,8,3,75,216,c,2015-04-26 20:33:41.570990+00,2015-06-08 02:49:47.730563+00
4380,40,10,2,24,163,c,2015-07-17 03:25:08.609105+00,2015-06-08 02:49:47.730608+00
4381,12,3,2,66,109,c,2015-06-18 02:32:33.542828+00,2015-06-08 02:49:47.730652+00
4382,110,10,2,126,208,p,2015-07-21 05:47:52.401216+00,2015-06-08 02:49:47.730696+00
4383,146,5,3,64,36,a,2015-05-14 06:32:36.793081+00,2015-06-08 02:49:47.730741+00
4384,144,5,2,62,196,c,2015-09-02 19:44:33.392298+00,2015-06-08 02:49:47.730788+00
4385,76,6,1,63,81,a,2015-12-10 16:02:47.873317+00,2015-06-08 02:49:47.730832+00
4386,137,11,1,141,105,c,2015-01-02 04:54:48.257013+00,2015-06-08 02:49:47.730877+00
4387,33,4,1,42,124,c,2015-05-18 02:35:08.186866+00,2015-06-08 02:49:47.730920+00
4388,70,5,1,21,232,a,2015-09-17 02:48:38.786536+00,2015-06-08 02:49:47.730964+00
4389,72,10,1,126,144,c,2015-10-27 04:36:12.704147+00,2015-06-08 02:49:47.731008+00
4390,105,8,1,94,44,p,2015-03-28 22:34:39.776750+00,2015-06-08 02:49:47.731053+00
4391,37,11,1,17,75,p,2015-03-21 00:33:01.048395+00,2015-06-08 02:49:47.731098+00
4392,130,10,1,43,171,p,2015-11-13 13:35:06.243055+00,2015-06-08 02:49:47.731140+00
4393,88,1,1,109,90,a,2015-10-01 17:49:44.795293+00,2015-06-08 02:49:47.731184+00
4394,102,11,2,99,233,c,2015-03-07 11:44:38.811903+00,2015-06-08 02:49:47.731228+00
4395,26,6,1,99,37,a,2015-05-28 00:48:06.961895+00,2015-06-08 02:49:47.731273+00
4396,184,5,1,56,30,p,2015-09-04 22:54:41.055120+00,2015-06-08 02:49:47.731317+00
4397,84,10,2,125,190,a,2015-05-22 16:56:06.790850+00,2015-06-08 02:49:47.731361+00
4398,67,1,1,97,138,c,2015-02-25 16:35:55.084286+00,2015-06-08 02:49:47.731405+00
4399,133,4,3,90,60,a,2015-01-03 21:29:14.702109+00,2015-06-08 02:49:47.731448+00
4400,80,2,3,130,73,p,2015-06-18 16:28:57.753532+00,2015-06-08 02:49:47.731492+00
4401,33,9,1,77,213,p,2015-08-18 21:38:50.914388+00,2015-06-08 02:49:47.731537+00
4402,119,11,1,141,175,c,2015-04-17 06:57:15.815821+00,2015-06-08 02:49:47.731581+00
4403,157,9,1,124,76,c,2015-02-24 16:22:31.000843+00,2015-06-08 02:49:47.731625+00
4404,116,1,1,32,215,c,2015-01-04 06:58:06.374246+00,2015-06-08 02:49:47.731671+00
4405,176,4,3,133,159,p,2015-09-02 05:18:50.691085+00,2015-06-08 02:49:47.731717+00
4406,13,3,2,87,227,p,2015-01-13 06:45:44.914110+00,2015-06-08 02:49:47.731763+00
4407,132,6,2,117,283,p,2015-03-13 15:01:19.393549+00,2015-06-08 02:49:47.731807+00
4408,190,10,1,34,251,a,2015-02-10 00:58:35.890901+00,2015-06-08 02:49:47.731853+00
4409,193,10,3,98,234,p,2015-11-04 18:06:37.786546+00,2015-06-08 02:49:47.731897+00
4410,103,1,3,62,52,c,2015-10-26 12:39:58.551294+00,2015-06-08 02:49:47.731941+00
4411,7,3,1,129,78,p,2015-08-03 03:02:36.626249+00,2015-06-08 02:49:47.731985+00
4412,76,6,3,127,101,p,2015-06-01 04:42:13.893985+00,2015-06-08 02:49:47.732030+00
4413,79,5,2,112,253,a,2015-06-18 00:44:49.351486+00,2015-06-08 02:49:47.732074+00
4414,12,8,3,56,67,p,2015-09-10 17:47:36.486679+00,2015-06-08 02:49:47.732119+00
4415,168,10,1,126,104,p,2015-06-17 16:21:50.156427+00,2015-06-08 02:49:47.732164+00
4416,10,5,1,12,95,a,2015-08-15 05:56:17.474337+00,2015-06-08 02:49:47.732208+00
4417,185,6,3,114,274,a,2015-01-16 08:10:12.910400+00,2015-06-08 02:49:47.732251+00
4418,101,11,3,81,6,p,2015-07-03 11:24:43.631340+00,2015-06-08 02:49:47.732296+00
4419,21,8,1,146,21,p,2015-06-09 17:38:01.545422+00,2015-06-08 02:49:47.732342+00
4420,153,9,3,7,29,c,2015-03-10 23:46:59.091680+00,2015-06-08 02:49:47.732388+00
4421,4,3,3,107,218,a,2015-04-09 11:10:50.076894+00,2015-06-08 02:49:47.732491+00
4422,91,3,3,86,95,a,2015-04-04 22:40:41.858872+00,2015-06-08 02:49:47.732539+00
4423,144,7,2,96,176,c,2015-09-13 15:09:11.061567+00,2015-06-08 02:49:47.732584+00
4424,39,7,1,62,203,a,2015-11-22 05:19:59.128135+00,2015-06-08 02:49:47.732628+00
4425,193,2,3,14,263,c,2015-03-07 06:56:28.759884+00,2015-06-08 02:49:47.732673+00
4426,52,10,1,87,81,p,2015-09-04 17:13:43.641838+00,2015-06-08 02:49:47.732716+00
4427,180,3,3,52,30,c,2015-02-10 03:23:01.911105+00,2015-06-08 02:49:47.732762+00
4428,72,10,3,58,10,a,2015-02-02 04:33:20.767909+00,2015-06-08 02:49:47.732806+00
4429,111,9,3,131,43,c,2015-03-20 05:26:42.304061+00,2015-06-08 02:49:47.732849+00
4430,19,1,3,117,55,c,2015-01-26 10:07:06.622115+00,2015-06-08 02:49:47.732894+00
4431,126,2,3,127,32,c,2015-07-11 17:13:37.215578+00,2015-06-08 02:49:47.732938+00
4432,25,5,2,82,207,c,2015-10-21 16:59:44.235671+00,2015-06-08 02:49:47.732982+00
4433,101,3,3,1,60,a,2015-04-25 12:01:58.396381+00,2015-06-08 02:49:47.733026+00
4434,18,9,1,127,267,c,2015-12-20 20:47:48.251958+00,2015-06-08 02:49:47.733071+00
4435,38,1,1,79,4,c,2015-02-17 17:38:08.351340+00,2015-06-08 02:49:47.733116+00
4436,85,8,3,99,113,c,2015-04-19 00:39:40.863366+00,2015-06-08 02:49:47.733160+00
4437,77,11,3,42,52,c,2015-12-20 15:54:14.329616+00,2015-06-08 02:49:47.733204+00
4438,200,7,3,146,271,c,2015-03-02 21:37:40.613460+00,2015-06-08 02:49:47.733248+00
4439,182,9,3,46,23,a,2015-11-28 02:31:28.092407+00,2015-06-08 02:49:47.733292+00
4440,122,2,3,6,275,p,2015-03-09 14:43:50.950597+00,2015-06-08 02:49:47.733337+00
4441,187,1,1,146,259,p,2015-07-19 17:04:11.440324+00,2015-06-08 02:49:47.733383+00
4442,81,7,1,105,27,p,2015-11-04 21:01:11.355804+00,2015-06-08 02:49:47.733429+00
4443,139,7,3,64,281,p,2015-08-17 10:08:37.123497+00,2015-06-08 02:49:47.733474+00
4444,77,3,2,111,213,p,2015-06-16 03:57:32.474290+00,2015-06-08 02:49:47.733519+00
4445,200,3,3,29,243,p,2015-01-15 06:11:30.419823+00,2015-06-08 02:49:47.733564+00
4446,199,3,1,118,254,c,2015-08-06 05:47:29.723111+00,2015-06-08 02:49:47.733610+00
4447,165,8,2,128,5,c,2015-11-13 18:23:02.576112+00,2015-06-08 02:49:47.733656+00
4448,174,11,2,114,135,p,2015-09-14 20:53:35.315847+00,2015-06-08 02:49:47.733702+00
4449,115,8,2,79,81,a,2015-12-01 15:45:52.652447+00,2015-06-08 02:49:47.733747+00
4450,88,4,3,82,129,c,2015-06-20 16:16:11.454607+00,2015-06-08 02:49:47.733792+00
4451,159,8,2,8,189,c,2015-04-06 11:11:18.566922+00,2015-06-08 02:49:47.733836+00
4452,14,5,3,60,228,a,2015-06-11 02:10:22.453445+00,2015-06-08 02:49:47.733880+00
4453,177,1,2,119,275,c,2015-04-25 11:12:49.047616+00,2015-06-08 02:49:47.733928+00
